Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","79","Germany","50","Cyprus","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","5605","","Official data"
"TM","Detailed trade matrix","79","Germany","50","Cyprus","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","8881","","Official data"
"TM","Detailed trade matrix","79","Germany","50","Cyprus","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","8029","","Official data"
"TM","Detailed trade matrix","79","Germany","50","Cyprus","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","12449","","Official data"
"TM","Detailed trade matrix","79","Germany","50","Cyprus","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","9842","","Official data"
"TM","Detailed trade matrix","79","Germany","50","Cyprus","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","6280","","Official data"
"TM","Detailed trade matrix","79","Germany","50","Cyprus","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","9066","","Official data"
"TM","Detailed trade matrix","79","Germany","50","Cyprus","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","9882","","Official data"
"TM","Detailed trade matrix","79","Germany","50","Cyprus","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","9677","","Official data"
"TM","Detailed trade matrix","79","Germany","50","Cyprus","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","9617","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","4012","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","2647","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","1862","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","5782","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","3959","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","2252","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","918","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","4601","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","3206","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","1019","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","330","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","149","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","1538","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","1318","","Official data"
"TM","Detailed trade matrix","79","Germany","167","Czechia","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","771","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","4921","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","10011","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","3800","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","5730","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","3148","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","4393","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","4555","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","4046","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","8770","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","6002","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","3899","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","5540","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","5383","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","13859","","Official data"
"TM","Detailed trade matrix","79","Germany","54","Denmark","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","16032","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","45438","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","24936","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","30450","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","3400","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","7415","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","5450","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","5992","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","10967","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","13251","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","24497","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","16019","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","30139","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","30669","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","42001","","Official data"
"TM","Detailed trade matrix","79","Germany","59","Egypt","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","36589","","Official data"
"TM","Detailed trade matrix","79","Germany","63","Estonia","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","43","","Official data"
"TM","Detailed trade matrix","79","Germany","63","Estonia","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","1493","","Official data"
"TM","Detailed trade matrix","79","Germany","67","Finland","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","2","","Official data"
"TM","Detailed trade matrix","79","Germany","67","Finland","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","8","","Official data"
"TM","Detailed trade matrix","79","Germany","67","Finland","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","25","","Official data"
"TM","Detailed trade matrix","79","Germany","67","Finland","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","3","","Official data"
"TM","Detailed trade matrix","79","Germany","67","Finland","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","24","","Official data"
"TM","Detailed trade matrix","79","Germany","67","Finland","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","722","","Official data"
"TM","Detailed trade matrix","79","Germany","67","Finland","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","238","","Official data"
"TM","Detailed trade matrix","79","Germany","67","Finland","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","163","","Official data"
"TM","Detailed trade matrix","79","Germany","67","Finland","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","279","","Official data"
"TM","Detailed trade matrix","79","Germany","67","Finland","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","368","","Official data"
